store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
WILTON MALL - NY,755,3065 Route 50 ,,Saratoga Springs ,NY,12866,United States,5185832060,,,MONDAY 10:00 AM - 09:30 PM; TUESDAY 10:00 AM - 09:30 PM; WEDNESDAY 10:00 AM - 09:30 PM; THURSDAY 10:00 AM - 09:30 PM; FRIDAY 10:00 AM - 09:30 PM; SATURDAY 10:00 AM - 09:30 PM; SUNDAY 11:00 AM - 06:00 PM,,0
CORONADO - NM,193,6600 MENAUL BLVD. NE ,,ALBUQUERQUE ,NM,87110,United States,5058306999,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 08:00 AM - 10:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
CHARLOTTE RUSSE PLUS - RIVERTOWN - MI,830,3700 RIVERTOWN PARKWAY ,,GRANDVILLE ,MI,49418,United States,6165344640,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
DESTINY USA - NY,111,1 DESTINY USA DR. ,,SYRACUSE ,NY,13204,United States,3154787110,,,MONDAY 10:00 AM - 09:30 PM; TUESDAY 10:00 AM - 09:30 PM; WEDNESDAY 10:00 AM - 09:30 PM; THURSDAY 10:00 AM - 09:30 PM; FRIDAY 10:00 AM - 09:30 PM; SATURDAY 10:00 AM - 09:30 PM; SUNDAY 11:00 AM - 06:00 PM,,0
REGENCY - WI,206,5666 DURAND AVE. ,,RACINE ,WI,53406,United States,2625544480,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 08:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
NEW HAMPSHIRE - NH,150,1500 S. WILLOW STREET ,,MANCHESTER ,NH,03103,United States,6036220027,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
GENESEE - MI,127,3239 S. LINDEN ROAD ,,FLINT ,MI,48507,United States,8107332043,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
WOODLAND - MI,312,3195 28TH STREET SE ,,GRAND RAPIDS ,MI,49512,United States,6169420498,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
THE LAKES - MI,189,5600 HARVEY STREET ,,MUSKEGON ,MI,49444,United States,2317989780,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
PARK PLACE - AZ,102,5870 EAST BROADWAY BLVD ,,TUCSON ,AZ,85711,United States,5205128635,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
FASHION SQUARE - MI,282,4787 FASHION SQUARE MALL ,,SAGINAW ,MI,48604,United States,9897911746,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
STEEPLEGATE - NH,256,270 LOUDON ROAD ,,CONCORD ,NH,03301,United States,6032246315,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
JORDAN CREEK TWN CNTR - IA,775,101 JORDAN CREEK PARKWAY ,,WEST DES MOINES ,IA,50266,United States,5152212320,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
SOUTHRIDGE - WI,171,S 5300 76TH STREET ,,GREENDALE ,WI,53129,United States,4144219750,,,MONDAY 08:00 AM - 11:00 PM; TUESDAY 08:00 AM - 11:00 PM; WEDNESDAY 08:00 AM - 11:00 PM; THURSDAY 08:00 AM - 11:00 PM; FRIDAY 08:00 AM - 11:00 PM; SATURDAY 08:00 AM - 11:00 PM; SUNDAY 08:00 AM - 10:00 PM,,0
VALLEY WEST - IA,249,1551 VALLEY WEST DRIVE WEST ,,DES MOINES ,IA,50266,United States,5154577102,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
BROOKFIELD - WI,232,95 N. MOORLAND ROAD ,,BROOKFIELD ,WI,53005,United States,2627852719,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
RIVERTOWN - MI,98,3700 RIVERTOWN PARKWAY ,,GRANDVILLE ,MI,49418,United States,6162493835,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
BAYSHORE - WI,490,5800 N. BAYSHORE DR. ,,GLENDALE ,WI,53217,United States,4143322980,,,MONDAY 09:00 AM - 09:00 PM; TUESDAY 09:00 AM - 09:00 PM; WEDNESDAY 09:00 AM - 09:00 PM; THURSDAY 09:00 AM - 09:00 PM; FRIDAY 09:00 AM - 09:00 PM; SATURDAY 09:00 AM - 09:00 PM; SUNDAY 11:00 AM - 07:00 PM,,0
GATEWAY - NE,308,# 5 GATEWAY MALL ,,LINCOLN ,NE,68505,United States,4024666121,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
NORTHPARK - IA,489,320 WEST KIMBERLY ROAD ,,DAVENPORT ,IA,52806,United States,5634457902,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
MAYFAIR MALL - WI,823,2500 NORTH MAYFAIR ROAD ,,WAUWATOSA ,WI,53226,United States,4143020950,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
FOX RUN - NH,385,50 FOX RUN ROAD ,,NEWINGTON ,NH,03801,United States,6034360192,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
OAK VIEW - NE,378,3001 SOUTH 144TH STREET ,,OMAHA ,NE,68144,United States,4023344980,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
SUPERSTITION - AZ,221,E 6555 SOUTHERN AVENUE ,,MESA ,AZ,85206,United States,4808071732,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
PUEBLO MALL - CO,710,3429 DILLON DRIVE ,,PUEBLO ,CO,81008,United States,7195451399,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 07:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
PHOENIX PREMIUM OUTLETS - AZ,711,4976 PREMIUM OUTLETS WAY ,,CHANDLER ,AZ,85226,United States,4806391882,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 10:00 AM - 07:00 PM,,0
EAST TOWNE-WI,327,89 EAST TOWNE MALL ,,MADISON ,WI,53704,United States,6082429170,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
UNIVERSITY MALL - VT,731,155 DORSET ST ,,SOUTH BURLINGTON ,VT,05403,United States,8026520079,,,MONDAY 09:30 AM - 09:00 PM; TUESDAY 09:30 AM - 09:00 PM; WEDNESDAY 09:30 AM - 09:00 PM; THURSDAY 09:30 AM - 09:00 PM; FRIDAY 09:30 AM - 09:00 PM; SATURDAY 09:30 AM - 09:00 PM; SUNDAY 10:00 AM - 06:00 PM,,0
FOX RIVER MALL - WI,827,4301 WEST WISCONSIN AVE. ,,APPLETON ,WI,54913,United States,9208300714,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 10:00 AM - 06:00 PM,,0
GRAND TRAVERSE - MI,266,3200 S. AIRPORT ROAD ,,WEST TRAVERSE CITY ,MI,49684,United States,2319354504,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
WESTROADS - NE,198,10000 CALIFORNIA STREET ,,OMAHA ,NE,68114,United States,4023901293,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
TUCSON - AZ,32,4500 NORTH ORACLE ROAD ,,TUCSON ,AZ,85705,United States,5202921695,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 06:00 PM,,0
SCOTTSDALE - AZ,17,7014 CAMELBACK ROAD ,,SCOTTSDALE ,AZ,85251,United States,4809470399,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
SOUTHERN HILLS - IA,488,4400 SERGEANT RD. ,,SIOUX CITY ,IA,51106,United States,7122762720,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
BAY PARK - WI,268,915 BAY PARK SQUARE GREEN ,,BAY ,WI,54304,United States,9204905560,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
TEMPE MARKETPLACE - AZ,446,2000 E. RIO SALADO PKWY ,,TEMPE ,AZ,85281,United States,4809660944,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
SALMON RUN -NY,443,21182 SALMON RUN MALL LOOP ,,WEST WATERTOWN ,NY,13601,United States,3157880801,,,MONDAY 09:30 AM - 09:00 PM; TUESDAY 09:30 AM - 09:00 PM; WEDNESDAY 09:30 AM - 09:00 PM; THURSDAY 09:30 AM - 09:00 PM; FRIDAY 09:30 AM - 09:00 PM; SATURDAY 09:30 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
SANTAN VILLAGE - AZ,467,2196 E. WILLIAMS FIELD RD ,,GILBERT ,AZ,85296,United States,4808557262,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
ARIZONA - AZ,49,S 5000 ARIZONA MILLS CIRCLE TEMPE ,,,AZ,85282,United States,4808973005,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
WESTGATE OUTLET - AZ,591,6800 N 95TH AVENUE ,,GLENDALE ,AZ,85305,United States,6237725655,,,MONDAY 09:00 AM - 09:00 PM; TUESDAY 09:00 AM - 09:00 PM; WEDNESDAY 09:00 AM - 09:00 PM; THURSDAY 09:00 AM - 09:00 PM; FRIDAY 09:00 AM - 09:00 PM; SATURDAY 09:00 AM - 09:00 PM; SUNDAY 10:00 AM - 07:00 PM,,0
- CASTLE ROCK OUTLETS - CO,723,5050 FACTORY SHOPS BLVD. ,,CASTLE ROCK ,CO,80108,United States,3036632755,,,MONDAY 10:00 AM - 08:00 PM; TUESDAY 10:00 AM - 08:00 PM; WEDNESDAY 10:00 AM - 08:00 PM; THURSDAY 10:00 AM - 08:00 PM; FRIDAY 10:00 AM - 08:00 PM; SATURDAY 10:00 AM - 08:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
CHAPEL HILLS - CO,209,1710 BRIARGATE BLVD. ,,COLORADO SPRINGS ,CO,80920,United States,7192669558,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
OAKWOOD - WI,497,4800 GOLF ROAD ,,EAU CLAIRE ,WI,54701,United States,7158331402,,,MONDAY 08:00 AM - 10:00 PM; TUESDAY 08:00 AM - 10:00 PM; WEDNESDAY 08:00 AM - 10:00 PM; THURSDAY 08:00 AM - 10:00 PM; FRIDAY 08:00 AM - 10:00 PM; SATURDAY 08:00 AM - 10:00 PM; SUNDAY 09:00 AM - 09:00 PM,,0
SOUTHWEST PLAZA - CO,826,8501 WEST BOWLES AVE ,,LITTLETON ,CO,80123,United States,3039733203,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
BANGOR - ME,441,663 STILLWATER AVE ,,BANGOR ,ME,04401,United States,2079475400,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 11:00 AM - 06:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 11:00 AM - 06:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 11:00 AM - 06:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
NORTHFIELD - CO,407,8316 NORTHFIELD BLVD ,,DENVER ,CO,80238,United States,3033751404,,,MONDAY 10:00 AM - 08:00 PM; TUESDAY 10:00 AM - 08:00 PM; WEDNESDAY 10:00 AM - 08:00 PM; THURSDAY 10:00 AM - 08:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
RIVER HILLS - MN,439,1850 ADAMS ST ,,MANKATO ,MN,56001,United States,5076256940,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
AURORA - CO,348,14200 EAST ALAMEDA AVENUE ,,AURORA ,CO,80012,United States,7208590880,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
BELMAR - CO,585,7239 W. ALASKA DRIVE ,,LAKEWOOD ,CO,80226,United States,3039365272,,,MONDAY 10:00 AM - 08:00 PM; TUESDAY 10:00 AM - 08:00 PM; WEDNESDAY 10:00 AM - 08:00 PM; THURSDAY 10:00 AM - 08:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
FLAGSTAFF - AZ,226,N 4650 US HIGHWAY 89 ,,FLAGSTAFF ,AZ,86004,United States,9287140545,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
EMPIRE - SD,344,1660 WEST EMPIRE MALL ,,SIOUX FALLS ,SD,57106,United States,6053615688,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 12:00 PM - 07:00 PM,,0
ARROWHEAD - AZ,30,7700 W. ARROWHEAD TOWN CENTER ,,GLENDALE ,AZ,85308,United States,6234867708,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
MALL OF AMERICA - MN,274,141 E. BROADWAY ,,BLOOMINGTON ,MN,55425,United States,9528546862,,,MONDAY 10:00 AM - 09:30 PM; TUESDAY 10:00 AM - 09:30 PM; WEDNESDAY 10:00 AM - 09:30 PM; THURSDAY 10:00 AM - 09:30 PM; FRIDAY 10:00 AM - 09:30 PM; SATURDAY 10:00 AM - 09:30 PM; SUNDAY 11:00 AM - 07:00 PM,,0
FLATIRON - CO,123,1 WEST FLATIRON CIRCLE ,,BROOMFIELD ,CO,80021,United States,7208876833,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
METRO - AZ,20,N 9617 METRO PKWY ,,PHOENIX ,AZ,85051,United States,6028700310,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
PROMENADE CENTERRA - CO,368,5897 SKY POND DRIVE ,,LOVELAND ,CO,80538,United States,9706670885,,,MONDAY 10:00 AM - 08:00 PM; TUESDAY 10:00 AM - 08:00 PM; WEDNESDAY 10:00 AM - 08:00 PM; THURSDAY 10:00 AM - 08:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
EDEN PRAIRIE - MN,160,8251 FLYING CLOUD DRIVE ,,EDEN PRAIRIE ,MN,55344,United States,9529428245,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 06:00 PM; WEDNESDAY 10:00 AM - 07:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
ROSEDALE - MN,151,142 ROSEDALE CENTER ,,ROSEVILLE ,MN,55113,United States,6516335511,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
BURNSVILLE - MN,500,1178 BURNSVILLE CENTER ,,BURNSVILLE ,MN,55306,United States,9528926556,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
MESA MALL - CO,717,2424 US HIGHWAY 6 GRAND JUNCTION ,,,CO,81505,United States,9702410507,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
ALBERTVILLE OUTLET - MN,561,6415 LABEAUX AVENUE NE ,,ALBERTVILLE ,MN,55301,United States,7634972163,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 10:00 AM - 07:00 PM,,0
CHARLOTTE RUSSE PLUS - CROSSROADS CENTER - MN,831,4101 W. DIVISION STREET ,,ST. CLOUD ,MN,56301,United States,3202531307,,,MONDAY Call Store for Hours; TUESDAY Call Store for Hours; WEDNESDAY Call Store for Hours; THURSDAY Call Store for Hours; FRIDAY Call Store for Hours; SATURDAY Call Store for Hours; SUNDAY Call Store for Hours,,0
COLORADO - CO,224,W 14500 COLFAX AVENUE ,,LAKEWOOD ,CO,80401,United States,3032150230,,,MONDAY CLOSED; TUESDAY CLOSED; WEDNESDAY CLOSED; THURSDAY CLOSED; FRIDAY CLOSED; SATURDAY CLOSED; SUNDAY CLOSED,,0
GRAN PLAZA OUTLETS - CA,719,888 WEST SECOND ST ,,CALEXICO ,CA,92231,United States,7607689637,,,MONDAY 11:00 AM - 10:00 PM; TUESDAY 11:00 AM - 10:00 PM; WEDNESDAY 11:00 AM - 10:00 PM; THURSDAY 11:00 AM - 10:00 PM; FRIDAY 11:00 AM - 10:00 PM; SATURDAY 11:00 AM - 10:00 PM; SUNDAY 11:00 AM - 07:00 PM,,0
CROSSROADS CENTER - MN,816,4101 W. Division Street Suite B0012 ,,SAINT CLOUD ,MN,56301,United States,3202533056,,,MONDAY 10:00 AM - 09:00 PM; TUESDAY 10:00 AM - 09:00 PM; WEDNESDAY 10:00 AM - 09:00 PM; THURSDAY 10:00 AM - 09:00 PM; FRIDAY 10:00 AM - 09:00 PM; SATURDAY 10:00 AM - 09:00 PM; SUNDAY 11:00 AM - 06:00 PM,,0
