store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
CEREDO,2722502,106 C ST,,CEREDO,WV,25507-1228,United States,(304)453-6151,38.3974,-82.5638,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-5PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FAIRFIELD,2722503,1425 HAL GREER BLVD,,HUNTINGTON,WV,25701-4113,United States,(304)528-2200,38.408,-82.4283,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NEW OXFORD,2800220,5625 YORK RD,,NEW OXFORD,PA,17350-9553,United States,(717)624-0455,39.8662,-77.0442,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
PEA RIDGE/BARBV,2722504,5638 US ROUTE 60,,HUNTINGTON,WV,25705-2141,United States,(304)736-2526,38.4108,-82.3231,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-5PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HURRICANE,2722509,101 HURRICANE CREEK RD,,HURRICANE,WV,25526-1406,United States,(304)562-3396,38.4357,-82.0153,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NORTH HANOVER,2800206,1191 EICHELBERGER ST,,HANOVER,PA,17331-1365,United States,(717)633-6555,39.8239,-76.9928,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TEAYS VALLEY,2722508,352 STATE ROUTE 34,,HURRICANE,WV,25526-7033,United States,(304)757-7234,38.4518,-81.9384,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-6PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SE MILITARY,8721112,1313 SE MILITARY DR,,SAN ANTONIO,TX,78214-2800,United States,(210)762-3260,29.3546,-98.4769,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
EISENHOWER DRIV,2800213,402 EISENHOWER DR,,HANOVER,PA,17331-5221,United States,(717)630-4889,39.8256,-76.9803,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-1PM; Sunday: CLOSED; ,,0
LAS PALMAS,8721108,803 CASTROVILLE RD,,SAN ANTONIO,TX,78237-3153,United States,(210)762-3240,29.4177,-98.5535,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ALAMO CENTER,8721102,106 S SAINT MARYS ST STE 100,,SAN ANTONIO,TX,78205-3601,United States,(210)248-1598,29.4244,-98.4913,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ALAMO HEIGHTS,8721106,5400 BROADWAY ST,,SAN ANTONIO,TX,78209-5716,United States,(210)762-3220,29.477,-98.4624,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
MEDICAL CENTER,8721104,5360 FREDERICKSBURG RD,,SAN ANTONIO,TX,78229-3578,United States,(210)306-2364,29.5052,-98.5617,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BLANCO & 410,8721107,1000 NW LOOP 410,,SAN ANTONIO,TX,78213-2220,United States,(210)762-3120,29.5197,-98.5073,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
INTERNATIONAL C,8721101,100 NE LOOP 410 STE 165,,SAN ANTONIO,TX,78216-4701,United States,(210)247-2968,29.5198,-98.4826,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
COLONNADE,8721103,9901 IH 10 W STE 165,,SAN ANTONIO,TX,78230-2252,United States,(210)253-6397,29.5338,-98.5619,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HERITAGE,8721109,2338 N LOOP 1604 W,,SAN ANTONIO,TX,78248-4521,United States,(210)762-3160,29.6037,-98.5298,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FORUM PARKWAY,8721111,14775 I-35 N,,SELMA,TX,78154,United States,(210)762-3140,29.573,-98.3288,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
LEGACY,8721110,2103 N LOOP 1604 E,,SAN ANTONIO,TX,78232-5651,United States,(210)762-3200,29.6077,-98.4597,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
STONE OAK NORTH,8721113,19141 STONE OAK PKWY,,SAN ANTONIO,TX,78258-3366,United States,(210)762-3180,29.6257,-98.4958,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5:30PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
FRANKLIN,2022229,201 N COLLEGE DR,,FRANKLIN,VA,23851-2449,United States,(757)562-5185,36.674,-76.9404,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
EMPORIA,2027704,301 W ATLANTIC ST,,EMPORIA,VA,23847-1205,United States,(434)634-9431,36.6972,-77.5424,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TALLASSEE,8620407,1415 GILMER AVE,,TALLASSEE,AL,36078-2321,United States,(334)283-4930,32.5522,-85.9218,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CHANTILLY CORNE,8620114,9120 EASTCHASE PKWY,,MONTGOMERY,AL,36117-6878,United States,(334)676-5515,32.3618,-86.1379,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SHAMOKIN EAST,2820427,300 E INDEPENDENCE ST,,SHAMOKIN,PA,17872-6710,United States,(570)648-4696,40.7916,-76.5526,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
SHAMOKIN WEST,2820426,521 N 2ND ST,,SHAMOKIN,PA,17872-5139,United States,(570)648-4681,40.7895,-76.5641,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
KULPMONT,2820425,801 CHESTNUT ST,,KULPMONT,PA,17834-1313,United States,(570)373-1558,40.7938,-76.4706,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
MOUNT CARMEL,2820424,109 N OAK ST,,MOUNT CARMEL,PA,17851-1423,United States,(570)339-1370,40.7983,-76.4132,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
TRI VALLEY,2820135,702 W MAIN ST,,VALLEY VIEW,PA,17983-9474,United States,(570)682-8360,40.6473,-76.5308,Monday:9AM-3PM; Tuesday:9AM-3PM; Wednesday:9AM-3PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CLINTON,2063726,9110 PISCATAWAY RD,,CLINTON,MD,20735-2530,United States,(301)877-2399,38.7649,-76.8994,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
UPPER MARLBORO,2063723,9420 MARLBORO PIKE,,UPPER MARLBORO,MD,20772-3617,United States,(301)778-1357,38.8173,-76.8426,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CAMP SPRINGS,2063702,6410 ALLENTOWN RD,,CAMP SPRINGS,MD,20748,United States,(301)449-3838,38.8015,-76.9088,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WALDORF - NORTH,2540309,2140 OLD WASHINGTON RD,,WALDORF,MD,20601-3179,United States,(301)645-4400,38.6523,-76.8801,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
LEE DAVIS,2020405,7016 MECHANICSVILLE TPKE,,MECHANICSVILLE,VA,23111-7101,United States,(804)730-3181,37.6124,-77.3372,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
GREENEVILLE,2741305,1604 E ANDREW JOHNSON HWY,,GREENEVILLE,TN,37745-4292,United States,(423)639-2273,36.1768,-82.795,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FORESTVILLE,2063720,3448 DONNELL DR,,FORESTVILLE,MD,20747-3209,United States,(301)817-3740,38.8446,-76.8842,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ATLEE STATION,2020426,9186 CHAMBERLAYNE RD,,MECHANICSVILLE,VA,23116-2509,United States,(804)746-4978,37.6488,-77.4035,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DUFFIELD,2090165,466 DUFF PATT HWY,,DUFFIELD,VA,24244-5000,United States,(276)431-2851,36.7113,-82.7993,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WAYSON'S CORNER,2540116,5401 SOUTHERN MARYLAND BLVD,,LOTHIAN,MD,20711-9726,United States,(410)741-1966,38.8114,-76.7009,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
KINGS CHARTER,2020424,9707 SLIDING HILL RD,,ASHLAND,VA,23005-7962,United States,(804)550-2665,37.6931,-77.4382,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
CUMBERLAND,2775905,1202 E MAIN ST,,CUMBERLAND,KY,40823-1720,United States,(606)589-2186,36.9767,-82.9858,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
FORT WASHINGTON,2063724,9412 LIVINGSTON RD,,FORT WASHINGTON,MD,20744-4916,United States,(301)248-3500,38.7595,-76.9943,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ASHLAND,2020407,700 ENGLAND ST,,ASHLAND,VA,23005-2217,United States,(804)798-9171,37.7587,-77.4712,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
BIG STONE GAP,2090159,621 WOOD AVE E,,BIG STONE GAP,VA,24219-3021,United States,(276)523-2311,36.869,-82.7722,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
KINGSPORT,2741405,1776 FORT HENRY DR,,KINGSPORT,TN,37664-3227,United States,(423)245-5509,36.531,-82.5261,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
OXON HILL,2063725,6168 OXON HILL RD,,OXON HILL,MD,20745-3107,United States,(301)749-1539,38.804,-76.9799,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
EAST PARHAM,2020409,1300 E PARHAM RD,,RICHMOND,VA,23228-2363,United States,(804)264-2824,37.6356,-77.4625,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sun: NO DRIVE UP; ,,0
LABURNUM,2020403,4799 S LABURNUM AVE,,RICHMOND,VA,23231-2711,United States,(804)226-9333,37.522,-77.3512,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
LEONARDTOWN RD,2540310,3425 LEONARDTOWN RD,,WALDORF,MD,20601-3644,United States,(301)843-3312,38.6196,-76.8989,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
DUNKIRK,2540313,10264 SOUTHERN MARYLAND BLVD,,DUNKIRK,MD,20754-3028,United States,(410)257-7396,38.7196,-76.6614,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
AIRPORT,2020429,1 RICHARD E BYRD TERMINAL DR,,RICHMOND,VA,23250-2450,United States,(804)226-3640,37.5081,-77.3329,Monday:10AM-2PM; Tuesday:10AM-2PM; Wednesday:10AM-2PM; Thursday:10AM-2PM; Friday:10AM-2PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAKESIDE,2020410,5001 LAKESIDE AVE,,RICHMOND,VA,23228-6001,United States,(804)264-2783,37.5994,-77.4667,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
STAPLES MILL,2020451,8727 STAPLES MILL RD,,RICHMOND,VA,23228-2730,United States,(804)261-3250,37.6323,-77.5075,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
RIVERFRONT,2020401,901 E BYRD ST STE 170,,RICHMOND,VA,23219-4052,United States,(804)205-9090,37.5352,-77.4383,Monday: 09:00 05:00; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SKIPWITH,2020402,3214 SKIPWITH RD,,RICHMOND,VA,23294-4441,United States,(804)418-8800,37.6311,-77.5402,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WESTHAMPTON,2020420,5707 PATTERSON AVE,,RICHMOND,VA,23226-2009,United States,(804)288-4311,37.5787,-77.514,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
BLUE RIDGE,2741210,3831 APPALACHIAN HWY,,BLUE RIDGE,GA,30513-4420,United States,(706)632-6554,34.8714,-84.3288,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
HAZLETON,2820208,12 E BROAD ST,,HAZLETON,PA,18201-6521,United States,(570)459-3713,40.9533,-75.9741,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
HAZLETON DRIVE-THRU,2820208,12 EAST MINE ST,,HAZLETON,PA,18201,United States,,40.9533,-75.9741,Mon: NO DRIVE UP; Tue: NO DRIVE UP; Wed: NO DRIVE UP; Thu: NO DRIVE UP; Fri: NO DRIVE UP; Sat: NO DRIVE UP; Sun: NO DRIVE UP; ,,0
LAUREL MALL,2820209,345 LAUREL MALL STORE E,,HAZLE TOWNSHIP,PA,18202-1205,United States,(570)459-4350,40.9812,-76.0162,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
WEATHERLY,2820214,140 CARBON ST,,WEATHERLY,PA,18255-1435,United States,(570)427-8632,40.9397,-75.8281,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
ATHENS,2723102,202 STATE STREET,,ATHENS,WV,24712-0745,United States,(304)384-9697,37.4233,-81.0162,Monday:9AM-4PM; Tuesday:9AM-4PM; Wednesday:9AM-4PM; Thursday:9AM-4PM; Friday:9AM-4PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LOUDON MAIN,2740515,406 GROVE ST,,LOUDON,TN,37774-1224,United States,(865)458-4666,35.742,-84.337,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TELLICO VILLAGE,2740516,302 VILLAGE SQUARE DR,,LOUDON,TN,37774-2868,United States,(865)458-7341,35.6943,-84.2599,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LENOIR CITY,2740517,391 HIGHWAY 321 N,,LENOIR CITY,TN,37771-2060,United States,(865)988-2400,35.8024,-84.2599,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
OZARK,8620707,253 S UNION AVE,,OZARK,AL,36360-1829,United States,(334)774-2646,31.4572,-85.6398,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-5PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WINTER GARDEN V,8530112,3106 DANIELS RD,,WINTER GARDEN,FL,34787-7017,United States,(407)614-6330,28.5245,-81.5862,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
OCOEE,8530122,1550 MAGUIRE RD,,OCOEE,FL,34761-2982,United States,(407)877-1175,28.5492,-81.5419,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CLERMONT,8530127,2665 E HIGHWAY 50,,CLERMONT,FL,34711-6050,United States,(407)877-5301,28.5459,-81.7034,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAKE KINGS RIDG,8530129,4299 S HIGHWAY 27,,CLERMONT,FL,34711-5387,United States,(352)241-0394,28.5017,-81.7186,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
DR. PHILLIPS,8530125,7208 W SAND LAKE RD,,ORLANDO,FL,32819-5200,United States,(407)345-4806,28.4494,-81.4787,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
TABOR CITY,6061506,301 HICKMAN RD,,TABOR CITY,NC,28463-2515,United States,(910)653-4044,34.1466,-78.8765,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
ROWLAND,6060508,201 E MAIN ST,,ROWLAND,NC,28383-9400,United States,(910)422-3314,34.5367,-79.2908,Monday:9AM-1PM; Tuesday:9AM-1PM; Wednesday:9AM-1PM; Thursday:9AM-1PM; Friday:9AM-1PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
NORTH CONWAY,8044104,2600 MAIN ST,,CONWAY,SC,29526-3759,United States,(843)488-4648,33.8668,-79.0528,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CHADBOURN,6061505,625 N BROWN ST,,CHADBOURN,NC,28431-1305,United States,(910)654-5166,34.3282,-78.8266,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LAS COLINAS,8710203,6650 N MACARTHUR BLVD,,IRVING,TX,75039-2439,United States,(972)506-9110,32.8994,-96.9585,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-1PM; Sunday: CLOSED; ,,0
HWY 501,8044102,2300 E HIGHWAY 501,,CONWAY,SC,29526-9524,United States,(843)347-5055,33.7904,-78.998,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
IRVING 183,8710209,2420 N BELT LINE RD STE 150,,IRVING,TX,75062-5294,United States,(469)262-7118,32.8401,-96.9932,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-1PM; Sunday: CLOSED; ,,0
HIGHWAY 544 WES,8044105,1571 HIGHWAY 544,,CONWAY,SC,29526-8450,United States,(843)234-9977,33.7748,-79.0207,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
CARROLLTON,8710513,2340 E TRINITY MILLS RD STE 112,,CARROLLTON,TX,75006-1900,United States,(972)512-2425,32.9845,-96.8736,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
SOUTH WHITEVILL,6061503,2 S WHITEVILLE VLG,,WHITEVILLE,NC,28472-4916,United States,(910)914-9945,34.3093,-78.7118,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LUMBERTON MAIN,6060501,500 N PINE ST,,LUMBERTON,NC,28358-5516,United States,(910)272-2131,34.6205,-79.0038,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
WHITEVILLE MAIN,6061501,306 S MADISON ST,,WHITEVILLE,NC,28472-4124,United States,(910)914-9660,34.3271,-78.7031,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
COURTHOUSE,6061502,810 PINCKNEY ST,,WHITEVILLE,NC,28472-3308,United States,(910)914-9900,34.3393,-78.7034,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
LUMBERTON N ELM,6060502,2700 N ELM ST,,LUMBERTON,NC,28358-3012,United States,(910)272-2700,34.6364,-79.008,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday: CLOSED; Sunday: CLOSED; ,,0
STATESBORO SOUT,8429602,108 SPRINGHILL DR,,STATESBORO,GA,30458-0880,United States,(912)764-0228,32.4065,-81.7631,Monday:9AM-5PM; Tuesday:9AM-5PM; Wednesday:9AM-5PM; Thursday:9AM-5PM; Friday:9AM-6PM; Saturday:9AM-1PM; Sunday: CLOSED; ,,0
CAROLINA FOREST,8044103,3894 RENEE DR,,MYRTLE BEACH,SC,29579-4108,United States,(843)903-5580,33.7604,-78.9611,Monday:8:30AM-5PM; Tuesday:8:30AM-5PM; Wednesday:8:30AM-5PM; Thursday:8:30AM-5PM; Friday:8:30AM-6PM; Saturday:9AM-12PM; Sunday: CLOSED; ,,0
